Date,Hour,Load
2/14/2005,20,219.549
2/14/2005,21,211.377
2/14/2005,22,195.94
2/14/2005,23,171.342
2/14/2005,24,147.957
2/15/2005,1,134.315
2/15/2005,2,130.414
2/15/2005,3,130.159
2/15/2005,4,131.416
2/15/2005,5,139.006
2/15/2005,6,162.229
2/15/2005,7,201.51
2/15/2005,8,200.655
2/15/2005,9,181.694
2/15/2005,10,170.69
2/15/2005,11,159.758
2/15/2005,12,145.402
2/15/2005,13,138.568
2/15/2005,14,133.233
2/15/2005,15,129.276
2/15/2005,16,130.138
2/15/2005,17,138.975
2/15/2005,18,158.982
2/15/2005,19,194.148
2/15/2005,20,207.211
2/15/2005,21,201.423
2/15/2005,22,189.939
2/15/2005,23,164.508
2/15/2005,24,139.044
2/16/2005,1,125.298
2/16/2005,2,120.821
2/16/2005,3,119.109
2/16/2005,4,119.362
2/16/2005,5,125.322
2/16/2005,6,146.613
2/16/2005,7,184.717
2/16/2005,8,181.597
2/16/2005,9,161.335
2/16/2005,10,153.463
2/16/2005,11,147.229
2/16/2005,12,140.777
2/16/2005,13,137.893
2/16/2005,14,133.015
2/16/2005,15,130.264
2/16/2005,16,131.871
2/16/2005,17,140.412
2/16/2005,18,159.947
2/16/2005,19,192.31
2/16/2005,20,199.66
2/16/2005,21,196.239
2/16/2005,22,185.029
2/16/2005,23,163.752
2/16/2005,24,139.944
2/17/2005,1,128.19
2/17/2005,2,126.924
2/17/2005,3,131.092
2/17/2005,4,138.021
2/17/2005,5,151.44
2/17/2005,6,181.835
2/17/2005,7,229.15
2/17/2005,8,229.211
2/17/2005,9,206.776
2/17/2005,10,189.036
2/17/2005,11,176.811
2/17/2005,12,161.454
2/17/2005,13,154.381
2/17/2005,14,148.407
2/17/2005,15,142.634
2/17/2005,16,143.879
2/17/2005,17,154.731
2/17/2005,18,178.493
2/17/2005,19,219.925
2/17/2005,20,237.216
2/17/2005,21,237.046
2/17/2005,22,229.785
2/17/2005,23,212.677
2/17/2005,24,194.113
2/18/2005,1,184.436
2/18/2005,2,185.019
2/18/2005,3,189.457
2/18/2005,4,195.67
2/18/2005,5,207.5
2/18/2005,6,231.313
2/18/2005,7,262.161
2/18/2005,8,261.287
2/18/2005,9,237.376
2/18/2005,10,218.248
2/18/2005,11,201.877
2/18/2005,12,188.516
2/18/2005,13,176.8
2/18/2005,14,167.38
2/18/2005,15,161.607
2/18/2005,16,160.568
2/18/2005,17,166.429
2/18/2005,18,185.61
2/18/2005,19,219.85
2/18/2005,20,233.035
2/18/2005,21,236.254
2/18/2005,22,234.322
2/18/2005,23,225.496
2/18/2005,24,212.937
2/19/2005,1,204.968
2/19/2005,2,204.27
2/19/2005,3,206.486
2/19/2005,4,210.768
2/19/2005,5,218.933
2/19/2005,6,231.026
2/19/2005,7,245.667
2/19/2005,8,261.958
2/19/2005,9,260.838
2/19/2005,10,237.908
2/19/2005,11,212.536
2/19/2005,12,190.765
2/19/2005,13,174.123
2/19/2005,14,162.184
2/19/2005,15,153.291
2/19/2005,16,151.431
2/19/2005,17,159.272
2/19/2005,18,173.654
2/19/2005,19,196.667
2/19/2005,20,203.564
2/19/2005,21,200.612
2/19/2005,22,194.631
2/19/2005,23,184.608
2/19/2005,24,169.888
2/20/2005,1,156.891
2/20/2005,2,150.505
2/20/2005,3,147.804
2/20/2005,4,148.282
2/20/2005,5,150.768
2/20/2005,6,156.081
2/20/2005,7,167.58
2/20/2005,8,187.34
2/20/2005,9,214.139
2/20/2005,10,222.597
2/20/2005,11,211.083
2/20/2005,12,199.797
2/20/2005,13,196.599
2/20/2005,14,190.711
2/20/2005,15,180.569
2/20/2005,16,175.926
2/20/2005,17,184.983
2/20/2005,18,197.045
2/20/2005,19,218.858
2/20/2005,20,226.272
2/20/2005,21,219.548
2/20/2005,22,204.954
2/20/2005,23,183.763
2/20/2005,24,160.717
2/21/2005,1,145.714
2/21/2005,2,139.943
2/21/2005,3,138.368
2/21/2005,4,139.142
2/21/2005,5,144.994
2/21/2005,6,163.458
2/21/2005,7,190.223
2/21/2005,8,193.184
2/21/2005,9,189.156
2/21/2005,10,189.858
2/21/2005,11,190.689
2/21/2005,12,189.285
2/21/2005,13,184.097
2/21/2005,14,175.203
2/21/2005,15,166.567
2/21/2005,16,166.678
2/21/2005,17,170.502
2/21/2005,18,184.506
2/21/2005,19,212.006
2/21/2005,20,219.806
2/21/2005,21,210.942
2/21/2005,22,193.235
2/21/2005,23,167.307
2/21/2005,24,143.872
2/22/2005,1,130.062
2/22/2005,2,126.329
2/22/2005,3,127.144
2/22/2005,4,130.623
2/22/2005,5,140.034
2/22/2005,6,165.879
2/22/2005,7,206.811
2/22/2005,8,204.667
2/22/2005,9,178.519
2/22/2005,10,160.884
2/22/2005,11,146.826
2/22/2005,12,137.302
2/22/2005,13,132.45
2/22/2005,14,129.1
2/22/2005,15,126.828
2/22/2005,16,128.803
2/22/2005,17,136.187
2/22/2005,18,149.064
2/22/2005,19,181.631
2/22/2005,20,198.319
2/22/2005,21,191.5
2/22/2005,22,179.254
2/22/2005,23,156.516
2/22/2005,24,132.811
2/23/2005,1,120.873
2/23/2005,2,118.561
2/23/2005,3,121.099
2/23/2005,4,125.921
2/23/2005,5,137.758
2/23/2005,6,165.671
2/23/2005,7,210.179
2/23/2005,8,207.417
2/23/2005,9,177.691
2/23/2005,10,159.626
2/23/2005,11,147.336
2/23/2005,12,137.966
2/23/2005,13,132.195
2/23/2005,14,127.251
2/23/2005,15,125.361
2/23/2005,16,127.404
2/23/2005,17,135.523
2/23/2005,18,152.452
2/23/2005,19,184.664
2/23/2005,20,197.804
2/23/2005,21,195.589
2/23/2005,22,185.798
2/23/2005,23,164.924
2/23/2005,24,140.428
2/24/2005,1,126.973
2/24/2005,2,123.246
2/24/2005,3,123.652
2/24/2005,4,127.212
2/24/2005,5,137.145
2/24/2005,6,163.938
2/24/2005,7,207.015
2/24/2005,8,214.135
2/24/2005,9,202.807
2/24/2005,10,203.316
2/24/2005,11,204.716
2/24/2005,12,202.691
2/24/2005,13,200.571
2/24/2005,14,198.281
2/24/2005,15,197.304
2/24/2005,16,201.339
2/24/2005,17,215.429
2/24/2005,18,234.25
2/24/2005,19,258.658
2/24/2005,20,263.59
2/24/2005,21,254.664
2/24/2005,22,238.586
2/24/2005,23,213.169
2/24/2005,24,188.097
2/25/2005,1,174.963
2/25/2005,2,172.77
2/25/2005,3,174.22
2/25/2005,4,179.225
2/25/2005,5,190.799
2/25/2005,6,218.559
2/25/2005,7,262.172
2/25/2005,8,262.639
2/25/2005,9,233.204
2/25/2005,10,208.971
2/25/2005,11,189.385
2/25/2005,12,171.542
2/25/2005,13,159.647
2/25/2005,14,150.154
2/25/2005,15,144.41
2/25/2005,16,143.052
2/25/2005,17,149.205
2/25/2005,18,163.43
2/25/2005,19,197.418
2/25/2005,20,214.939
2/25/2005,21,219.51
2/25/2005,22,219.631
2/25/2005,23,210.692
2/25/2005,24,197.6
2/26/2005,1,190.5
2/26/2005,2,191.836
2/26/2005,3,196.347
2/26/2005,4,203.301
2/26/2005,5,212.088
2/26/2005,6,225.662
2/26/2005,7,241.855
2/26/2005,8,259.913
2/26/2005,9,257.696
2/26/2005,10,235.695
2/26/2005,11,210.359
2/26/2005,12,189.651
2/26/2005,13,172.191
2/26/2005,14,160.155
2/26/2005,15,150.674
2/26/2005,16,147.367
2/26/2005,17,151.273
2/26/2005,18,163.071
2/26/2005,19,189.385
2/26/2005,20,204.223
2/26/2005,21,206.427
2/26/2005,22,204.836
2/26/2005,23,197.36
2/26/2005,24,185.118
2/27/2005,1,176.225
2/27/2005,2,173.332
2/27/2005,3,175.131
2/27/2005,4,178.854
2/27/2005,5,184.221
2/27/2005,6,191.425
2/27/2005,7,203.76
2/27/2005,8,225.64
2/27/2005,9,245.153
2/27/2005,10,238.625
2/27/2005,11,215.384
2/27/2005,12,198.49
2/27/2005,13,192.288
2/27/2005,14,187.68
2/27/2005,15,184.238
2/27/2005,16,186.043
2/27/2005,17,196.431
2/27/2005,18,212.911
2/27/2005,19,233.67
2/27/2005,20,245.765
2/27/2005,21,243.123
2/27/2005,22,230.179
2/27/2005,23,210.177
2/27/2005,24,191.342
2/28/2005,1,181.929
2/28/2005,2,180.525
2/28/2005,3,183.72
2/28/2005,4,188.881
2/28/2005,5,196.272
2/28/2005,6,216.678
2/28/2005,7,249.348
2/28/2005,8,247.421
2/28/2005,9,236.511
2/28/2005,10,231.813
2/28/2005,11,227.843
2/28/2005,12,222.457
2/28/2005,13,217.267
2/28/2005,14,212.017
2/28/2005,15,210.712
2/28/2005,16,215.123
2/28/2005,17,227.786
2/28/2005,18,247.017
2/28/2005,19,267.324
2/28/2005,20,270.923
2/28/2005,21,259.17
2/28/2005,22,238.262
2/28/2005,23,211.964
2/28/2005,24,187.737
3/1/2005,1,173.181
3/1/2005,2,171.115
3/1/2005,3,174.302
3/1/2005,4,182.393
3/1/2005,5,194.044
3/1/2005,6,222.054
3/1/2005,7,262.137
3/1/2005,8,258.192
3/1/2005,9,230.387
3/1/2005,10,213.096
3/1/2005,11,203.703
3/1/2005,12,197.687
3/1/2005,13,192.585
3/1/2005,14,191.891
3/1/2005,15,192.464
3/1/2005,16,197.14
3/1/2005,17,208.91
3/1/2005,18,231.867
3/1/2005,19,274.523
3/1/2005,20,296.146
3/1/2005,21,292.727
3/1/2005,22,279.931
3/1/2005,23,255.224
3/1/2005,24,232.079
3/2/2005,1,221.144
3/2/2005,2,220.132
3/2/2005,3,222.773
3/2/2005,4,227.24
3/2/2005,5,236.671
3/2/2005,6,263.602
3/2/2005,7,301.804
3/2/2005,8,294.591
3/2/2005,9,263.333
3/2/2005,10,232.723
3/2/2005,11,212.541
3/2/2005,12,197.422
3/2/2005,13,186.155
3/2/2005,14,176.059
3/2/2005,15,170.029
3/2/2005,16,169.434
3/2/2005,17,180.398
3/2/2005,18,203.514
3/2/2005,19,244.243
3/2/2005,20,264.864
3/2/2005,21,266.619
3/2/2005,22,258.68
3/2/2005,23,235.805
3/2/2005,24,213.306
3/3/2005,1,204.365
3/3/2005,2,205.034
3/3/2005,3,209.443
3/3/2005,4,215.93
3/3/2005,5,227.563
3/3/2005,6,256.716
3/3/2005,7,298.019
3/3/2005,8,289.701
3/3/2005,9,252.761
3/3/2005,10,221.42
3/3/2005,11,201.185
3/3/2005,12,185.617
3/3/2005,13,173.056
3/3/2005,14,162.697
3/3/2005,15,155.691
3/3/2005,16,154.648
3/3/2005,17,161.691
3/3/2005,18,180.372
3/3/2005,19,221.326
3/3/2005,20,252.365
3/3/2005,21,259.465
3/3/2005,22,252.95
3/3/2005,23,233.332
3/3/2005,24,213.748
3/4/2005,1,205.813
3/4/2005,2,207.602
3/4/2005,3,214.264
3/4/2005,4,222.555
3/4/2005,5,235.37
3/4/2005,6,264.103
3/4/2005,7,303.2
3/4/2005,8,295.595
3/4/2005,9,256.295
3/4/2005,10,216.634
3/4/2005,11,188.606
3/4/2005,12,169.045
3/4/2005,13,154.902
3/4/2005,14,145.233
3/4/2005,15,138.541
3/4/2005,16,138.813
3/4/2005,17,146.27
3/4/2005,18,157.921
3/4/2005,19,183.713
3/4/2005,20,200.468
3/4/2005,21,201.355
3/4/2005,22,197.902
3/4/2005,23,187.269
3/4/2005,24,170.695
3/5/2005,1,157.442
3/5/2005,2,152.156
3/5/2005,3,148.924
3/5/2005,4,147.019
3/5/2005,5,149.568
3/5/2005,6,157.246
3/5/2005,7,169.334
3/5/2005,8,186.239
3/5/2005,9,197.314
3/5/2005,10,194.394
3/5/2005,11,182.361
3/5/2005,12,171.36
3/5/2005,13,161.798
3/5/2005,14,155.168
3/5/2005,15,150.321
3/5/2005,16,150.173
3/5/2005,17,155.622
3/5/2005,18,164.602
3/5/2005,19,185.691
3/5/2005,20,200.507
3/5/2005,21,200.112
3/5/2005,22,194.141
3/5/2005,23,183.437
3/5/2005,24,170.486
3/6/2005,1,160.703
3/6/2005,2,159.492
3/6/2005,3,163.438
3/6/2005,4,169.485
3/6/2005,5,177.458
3/6/2005,6,190.547
3/6/2005,7,207.113
3/6/2005,8,229.882
3/6/2005,9,232.63
3/6/2005,10,210.837
3/6/2005,11,183.955
3/6/2005,12,166.078
3/6/2005,13,158.274
3/6/2005,14,150.786
3/6/2005,15,142.086
3/6/2005,16,138.443
3/6/2005,17,141.649
3/6/2005,18,151.72
3/6/2005,19,176.274
3/6/2005,20,202.015
3/6/2005,21,202.299
3/6/2005,22,190.211
3/6/2005,23,167.728
3/6/2005,24,147.02
3/7/2005,1,136.462
3/7/2005,2,135.628
3/7/2005,3,140.102
3/7/2005,4,147.455
3/7/2005,5,160.859
3/7/2005,6,189.982
3/7/2005,7,233.766
3/7/2005,8,227.965
3/7/2005,9,192.86
3/7/2005,10,167.842
3/7/2005,11,152.653
3/7/2005,12,143.07
3/7/2005,13,136.494
3/7/2005,14,132.411
3/7/2005,15,129.373
3/7/2005,16,130.69
3/7/2005,17,138.549
3/7/2005,18,156.161
3/7/2005,19,186.204
3/7/2005,20,201.775
3/7/2005,21,194.063
3/7/2005,22,176.74
3/7/2005,23,149.875
3/7/2005,24,124.114
3/8/2005,1,109.549
3/8/2005,2,103.973
3/8/2005,3,102.954
3/8/2005,4,104.381
3/8/2005,5,111.619
3/8/2005,6,134.643
3/8/2005,7,174.79
3/8/2005,8,179.164
3/8/2005,9,168.606
3/8/2005,10,168.95
3/8/2005,11,165.333
3/8/2005,12,165.425
3/8/2005,13,163.324
3/8/2005,14,159.513
3/8/2005,15,156.566
3/8/2005,16,157.748
3/8/2005,17,171.297
3/8/2005,18,196.113
3/8/2005,19,236.65
3/8/2005,20,263.668
3/8/2005,21,261.105
3/8/2005,22,249.344
3/8/2005,23,223.664
3/8/2005,24,202.593
3/9/2005,1,194.64
3/9/2005,2,195.836
3/9/2005,3,200.842
3/9/2005,4,207.467
3/9/2005,5,220.464
3/9/2005,6,249.233
3/9/2005,7,291.273
3/9/2005,8,280.045
3/9/2005,9,239.839
3/9/2005,10,212.329
3/9/2005,11,192.1
3/9/2005,12,176.178
3/9/2005,13,164.896
3/9/2005,14,155.7
3/9/2005,15,148.999
3/9/2005,16,149.656
3/9/2005,17,159.184
3/9/2005,18,179.85
3/9/2005,19,217.449
3/9/2005,20,242.454
3/9/2005,21,245.023
3/9/2005,22,234.144
3/9/2005,23,211.302
3/9/2005,24,185.275
3/10/2005,1,173.322
3/10/2005,2,171.484
3/10/2005,3,176.054
3/10/2005,4,184.861
3/10/2005,5,198.92
3/10/2005,6,228.09
3/10/2005,7,270.62
3/10/2005,8,260.965
3/10/2005,9,220.036
3/10/2005,10,193.18
3/10/2005,11,175.102
3/10/2005,12,162.247
3/10/2005,13,152.539
3/10/2005,14,145.482
3/10/2005,15,139.655
3/10/2005,16,139.866
3/10/2005,17,147.583
3/10/2005,18,165.082
3/10/2005,19,198.291
3/10/2005,20,225.97
3/10/2005,21,227.305
3/10/2005,22,216.472
3/10/2005,23,194.737
3/10/2005,24,171.567
3/11/2005,1,158.91
3/11/2005,2,157.175
3/11/2005,3,161.092
3/11/2005,4,166.461
3/11/2005,5,176.505
3/11/2005,6,200.265
3/11/2005,7,238.814
3/11/2005,8,236.203
3/11/2005,9,208.609
3/11/2005,10,188.141
3/11/2005,11,170.333
3/11/2005,12,159.137
3/11/2005,13,152.639
3/11/2005,14,147.282
3/11/2005,15,143.676
3/11/2005,16,150.559
3/11/2005,17,159.719
3/11/2005,18,175.206
3/11/2005,19,199.135
3/11/2005,20,216.629
3/11/2005,21,217.588
3/11/2005,22,215.319
3/11/2005,23,206.265
3/11/2005,24,191.556
3/12/2005,1,179.746
3/12/2005,2,176.285
3/12/2005,3,179.455
3/12/2005,4,184.787
3/12/2005,5,191.073
3/12/2005,6,198.248
3/12/2005,7,210.621
3/12/2005,8,224.475
3/12/2005,9,231.233
3/12/2005,10,223.518
3/12/2005,11,205.205
3/12/2005,12,184.077
3/12/2005,13,168.875
3/12/2005,14,155.92
3/12/2005,15,147.602
3/12/2005,16,144.074
3/12/2005,17,146.395
3/12/2005,18,150.632
3/12/2005,19,164.882
3/12/2005,20,182.428
3/12/2005,21,178.467
3/12/2005,22,170.745
3/12/2005,23,158.436
3/12/2005,24,142.277
3/13/2005,1,129.802
3/13/2005,2,124.857
3/13/2005,3,124.601
3/13/2005,4,126.241
3/13/2005,5,130.116
3/13/2005,6,137.537
3/13/2005,7,149.88
3/13/2005,8,170.216
3/13/2005,9,180.844
3/13/2005,10,174.676
3/13/2005,11,157.64
3/13/2005,12,147.462
3/13/2005,13,145.316
3/13/2005,14,143.339
3/13/2005,15,140.442
3/13/2005,16,140.542
3/13/2005,17,145.943
3/13/2005,18,154.685
3/13/2005,19,173.211
3/13/2005,20,195.884
3/13/2005,21,189.43
3/13/2005,22,173.564
3/13/2005,23,146.507
3/13/2005,24,121.082
3/14/2005,1,106.369
3/14/2005,2,101.704
3/14/2005,3,102.072
3/14/2005,4,105.388
3/14/2005,5,113.829
3/14/2005,6,138.495
3/14/2005,7,181.467
3/14/2005,8,186.937
3/14/2005,9,178.481
3/14/2005,10,176.373
3/14/2005,11,174.383
3/14/2005,12,172.491
3/14/2005,13,168.268
3/14/2005,14,161.813
3/14/2005,15,157.798
3/14/2005,16,158.946
3/14/2005,17,167.843
3/14/2005,18,181.292
3/14/2005,19,211.787
3/14/2005,20,239.104
3/14/2005,21,239.449
3/14/2005,22,228.072
3/14/2005,23,204.531
3/14/2005,24,182.111
3/15/2005,1,170.904
3/15/2005,2,169.817
3/15/2005,3,173.204
3/15/2005,4,179.823
3/15/2005,5,193.175
3/15/2005,6,222.488
3/15/2005,7,263.659
3/15/2005,8,250.909
3/15/2005,9,209.706
3/15/2005,10,187.241
3/15/2005,11,173.335
3/15/2005,12,158.66
3/15/2005,13,147.231
3/15/2005,14,138.766
3/15/2005,15,133.407
3/15/2005,16,133.873
3/15/2005,17,143.311
3/15/2005,18,158.498
3/15/2005,19,191.107
3/15/2005,20,220.766
3/15/2005,21,219.132
3/15/2005,22,209.306
3/15/2005,23,183.52
3/15/2005,24,157.825
3/16/2005,1,143.838
3/16/2005,2,139.481
3/16/2005,3,138.394
3/16/2005,4,140.352
3/16/2005,5,148.059
3/16/2005,6,172.106
3/16/2005,7,211.781
3/16/2005,8,213.073
3/16/2005,9,201.092
3/16/2005,10,200.322
3/16/2005,11,201.69
3/16/2005,12,201.119
3/16/2005,13,202.114
3/16/2005,14,202.207
3/16/2005,15,203.773
3/16/2005,16,211.085
3/16/2005,17,227.721
3/16/2005,18,247.753
3/16/2005,19,266.752
3/16/2005,20,274.206
3/16/2005,21,266.545
3/16/2005,22,250.083
3/16/2005,23,225.254
3/16/2005,24,200.209
3/17/2005,1,187.264
3/17/2005,2,184.405
3/17/2005,3,184.695
3/17/2005,4,187.024
3/17/2005,5,196.13
3/17/2005,6,219.788
3/17/2005,7,254.227
3/17/2005,8,256.078
3/17/2005,9,245.111
3/17/2005,10,240.505
3/17/2005,11,236.147
3/17/2005,12,231.202
3/17/2005,13,225.892
3/17/2005,14,223.625
3/17/2005,15,222.174
3/17/2005,16,223.746
3/17/2005,17,230.47
3/17/2005,18,245.401
3/17/2005,19,262.926
3/17/2005,20,275.377
3/17/2005,21,270.641
3/17/2005,22,255.648
3/17/2005,23,231.149
3/17/2005,24,210.286
3/18/2005,1,202.802
3/18/2005,2,201.575
3/18/2005,3,204.159
3/18/2005,4,209.723
3/18/2005,5,219.901
3/18/2005,6,246.031
3/18/2005,7,288
3/18/2005,8,274.862
3/18/2005,9,232.49
3/18/2005,10,199.568
3/18/2005,11,177.038
3/18/2005,12,160.755
3/18/2005,13,149.562
3/18/2005,14,141.351
3/18/2005,15,136.285
3/18/2005,16,135.417
3/18/2005,17,139.529
3/18/2005,18,149.14
3/18/2005,19,169.954
3/18/2005,20,194.47
3/18/2005,21,198.392
3/18/2005,22,199.242
3/18/2005,23,192.482
3/18/2005,24,180.854
3/19/2005,1,174.364
3/19/2005,2,174.429
3/19/2005,3,178.917
3/19/2005,4,185.619
3/19/2005,5,194.137
3/19/2005,6,207.525
3/19/2005,7,223.322
3/19/2005,8,235.48
3/19/2005,9,224.242
3/19/2005,10,203.478
3/19/2005,11,183.55
3/19/2005,12,169.644
3/19/2005,13,157.782
3/19/2005,14,149.684
3/19/2005,15,145.101
3/19/2005,16,146.408
3/19/2005,17,151.616
3/19/2005,18,160.288
3/19/2005,19,175.999
3/19/2005,20,190.487
3/19/2005,21,188.021
3/19/2005,22,181.004
3/19/2005,23,169.311
3/19/2005,24,156.414
3/20/2005,1,144.953
3/20/2005,2,142.202
3/20/2005,3,144.636
3/20/2005,4,150.393
3/20/2005,5,158.371
3/20/2005,6,168.875
3/20/2005,7,182.863
3/20/2005,8,199.934
3/20/2005,9,202.122
3/20/2005,10,187.373
3/20/2005,11,164.803
3/20/2005,12,150.845
3/20/2005,13,147.625
3/20/2005,14,143.622
3/20/2005,15,138.331
3/20/2005,16,136.366
3/20/2005,17,138.592
3/20/2005,18,147.699
3/20/2005,19,166.406
3/20/2005,20,192.05
3/20/2005,21,193.547
3/20/2005,22,179.397
3/20/2005,23,156.073
3/20/2005,24,134.624
3/21/2005,1,122.56
3/21/2005,2,120.973
3/21/2005,3,123.57
3/21/2005,4,129.535
3/21/2005,5,141.422
3/21/2005,6,171.015
3/21/2005,7,211.915
3/21/2005,8,205.721
3/21/2005,9,174.623
3/21/2005,10,158.269
3/21/2005,11,146.45
3/21/2005,12,139.786
3/21/2005,13,134.848
3/21/2005,14,130.88
3/21/2005,15,129.337
3/21/2005,16,130.48
3/21/2005,17,137.768
3/21/2005,18,151.638
3/21/2005,19,176.221
3/21/2005,20,203.439
3/21/2005,21,202.325
3/21/2005,22,187.719
3/21/2005,23,163.052
3/21/2005,24,141.441
3/22/2005,1,130.448
3/22/2005,2,128.832
3/22/2005,3,130.386
3/22/2005,4,134.146
3/22/2005,5,143.762
3/22/2005,6,169.53
3/22/2005,7,208.518
3/22/2005,8,204.512
3/22/2005,9,179.999
3/22/2005,10,164.462
3/22/2005,11,155.95
3/22/2005,12,149.991
3/22/2005,13,145.187
3/22/2005,14,142.112
3/22/2005,15,141.439
3/22/2005,16,145.842
3/22/2005,17,158.884
3/22/2005,18,180.17
3/22/2005,19,205.114
3/22/2005,20,215.363
3/22/2005,21,205.907
3/22/2005,22,188.579
3/22/2005,23,161.675
3/22/2005,24,134.625
3/23/2005,1,120.031
3/23/2005,2,113.946
3/23/2005,3,111.508
3/23/2005,4,111.649
3/23/2005,5,116.762
3/23/2005,6,137.187
3/23/2005,7,171.593
3/23/2005,8,170.837
3/23/2005,9,158.702
3/23/2005,10,153.138
3/23/2005,11,148.502
3/23/2005,12,142.421
3/23/2005,13,136.152
3/23/2005,14,132.597
3/23/2005,15,131.567
3/23/2005,16,134.835
3/23/2005,17,142.28
3/23/2005,18,151.81
3/23/2005,19,169.608
3/23/2005,20,191.667
3/23/2005,21,190.088
3/23/2005,22,177.793
3/23/2005,23,153.667
3/23/2005,24,127.239
3/24/2005,1,111.266
3/24/2005,2,105.588
3/24/2005,3,105.559
3/24/2005,4,108.091
3/24/2005,5,117.312
3/24/2005,6,143.092
3/24/2005,7,181.041
3/24/2005,8,176.459
3/24/2005,9,154.48
3/24/2005,10,143.332
3/24/2005,11,137.106
3/24/2005,12,132.457
3/24/2005,13,129.736
3/24/2005,14,127.916
3/24/2005,15,128.213
3/24/2005,16,130.364
3/24/2005,17,135.606
3/24/2005,18,142.821
3/24/2005,19,157.662
3/24/2005,20,179.521
3/24/2005,21,178.453
3/24/2005,22,167.907
3/24/2005,23,150.935
3/24/2005,24,128.664
3/25/2005,1,114.049
3/25/2005,2,107.841
3/25/2005,3,107.029
3/25/2005,4,109.823
3/25/2005,5,115.69
3/25/2005,6,128.698
3/25/2005,7,146.552
3/25/2005,8,161.127
3/25/2005,9,171.788
3/25/2005,10,174.195
3/25/2005,11,169.675
3/25/2005,12,157.446
3/25/2005,13,146.493
3/25/2005,14,139.325
3/25/2005,15,136.041
3/25/2005,16,135.997
3/25/2005,17,138.387
3/25/2005,18,145.441
3/25/2005,19,156.323
3/25/2005,20,174.066
3/25/2005,21,171.287
3/25/2005,22,162.125
3/25/2005,23,149.808
3/25/2005,24,131.466
3/26/2005,1,117.195
3/26/2005,2,108.615
3/26/2005,3,105.687
3/26/2005,4,105.967
3/26/2005,5,108.47
3/26/2005,6,115.178
3/26/2005,7,125.731
3/26/2005,8,144.362
3/26/2005,9,166.584
3/26/2005,10,176.937
3/26/2005,11,176.038
3/26/2005,12,170.826
3/26/2005,13,164.131
3/26/2005,14,156.504
3/26/2005,15,150.515
3/26/2005,16,149.604
3/26/2005,17,152.401
3/26/2005,18,158.187
3/26/2005,19,169.324
3/26/2005,20,188.19
3/26/2005,21,186.039
3/26/2005,22,176.896
3/26/2005,23,161.763
3/26/2005,24,141.284
3/27/2005,1,124.412
3/27/2005,2,115.722
3/27/2005,3,111.915
3/27/2005,4,111.359
3/27/2005,5,115.631
3/27/2005,6,129.323
3/27/2005,7,138.669
3/27/2005,8,152.898
3/27/2005,9,175.68
3/27/2005,10,184.194
3/27/2005,11,179.824
3/27/2005,12,177.072
3/27/2005,13,174.831
3/27/2005,14,167.014
3/27/2005,15,162.873
3/27/2005,16,161.591
3/27/2005,17,164.484
3/27/2005,18,173.007
3/27/2005,19,183.765
3/27/2005,20,190.717
3/27/2005,21,187.013
3/27/2005,22,172.487
3/27/2005,23,152.25
3/27/2005,24,131.407
3/28/2005,1,116.966
3/28/2005,2,110.865
3/28/2005,3,109.039
3/28/2005,4,108.952
3/28/2005,5,113.145
3/28/2005,6,124.716
3/28/2005,7,140.967
3/28/2005,8,148.335
3/28/2005,9,147.21
3/28/2005,10,150.211
3/28/2005,11,151.4
3/28/2005,12,150.052
3/28/2005,13,148.881
3/28/2005,14,147.739
3/28/2005,15,146.399
3/28/2005,16,150.93
3/28/2005,17,161.945
3/28/2005,18,180.503
3/28/2005,19,197.567
3/28/2005,20,211.086
3/28/2005,21,205.227
3/28/2005,22,190.507
3/28/2005,23,168.833
3/28/2005,24,146.667
3/29/2005,1,132.894
3/29/2005,2,127.332
3/29/2005,3,126.702
3/29/2005,4,128.763
3/29/2005,5,135.912
3/29/2005,6,155.825
3/29/2005,7,176.421
3/29/2005,8,171.203
3/29/2005,9,156.042
3/29/2005,10,146.79
3/29/2005,11,140.454
3/29/2005,12,136
3/29/2005,13,132.574
3/29/2005,14,129.721
3/29/2005,15,129.654
3/29/2005,16,132.448
3/29/2005,17,137.829
3/29/2005,18,146.535
3/29/2005,19,160.522
3/29/2005,20,187.442
3/29/2005,21,182.612
3/29/2005,22,168.689
3/29/2005,23,145.601
3/29/2005,24,121.93
3/30/2005,1,106.73
3/30/2005,2,101.507
3/30/2005,3,101.864
3/30/2005,4,105.021
3/30/2005,5,113.902
3/30/2005,6,135.689
3/30/2005,7,160.944
3/30/2005,8,162.263
3/30/2005,9,148.202
3/30/2005,10,139.396
3/30/2005,11,134.921
